TrialIndex,Subject,Congruence,ResponseTime,Correct
5963,15,1,434,1
5964,15,1,515,1
5965,15,2,441,1
5966,15,1,443,1
5967,15,2,403,1
5968,15,2,534,1
5969,15,2,499,1
5970,15,2,562,1
5971,15,1,670,1
5972,15,1,710,1
5973,15,1,516,1
5974,15,2,554,1
5975,15,1,423,1
5976,15,1,417,0
5977,15,2,703,1
5978,15,2,558,1
5979,15,2,459,1
5980,15,2,420,1
5981,15,2,494,1
5982,15,1,468,1
5983,15,1,484,1
6080,15,1,521,1
6081,15,2,455,1
6082,15,2,464,1
6083,15,1,504,1
6084,15,1,503,1
6085,15,1,453,1
6086,15,2,470,1
6087,15,2,462,1
6088,15,1,478,1
6089,15,2,526,1
6090,15,2,540,1
6091,15,1,529,1
6092,15,2,430,1
6093,15,1,408,1
6094,15,1,354,1
6095,15,2,567,1
6096,15,2,355,0
6097,15,1,476,1
6098,15,2,412,1
6099,15,1,478,1
6100,15,1,438,1
6101,15,1,447,1
6102,15,1,360,1
6103,15,1,396,0
6104,15,2,515,1
6105,15,2,552,1
6106,15,2,469,1
6107,15,1,413,1
6108,15,1,551,1
6109,15,2,452,0
6110,15,2,585,1
6111,15,2,420,1
6208,15,1,655,1
6209,15,2,448,0
6210,15,1,581,1
6211,15,2,449,1
6212,15,1,809,1
6213,15,2,332,1
6214,15,2,569,1
6215,15,2,493,1
6216,15,2,508,1
6217,15,2,338,1
6218,15,2,480,1
6219,15,1,463,1
6220,15,1,439,1
6221,15,1,504,0
6222,15,1,499,1
6223,15,1,434,1
6224,15,1,580,1
6225,15,1,519,0
6226,15,2,449,0
6227,15,1,567,1
6228,15,1,443,1
6229,15,1,644,1
6230,15,2,453,1
6231,15,1,413,1
6232,15,2,471,1
6233,15,2,463,1
6234,15,2,551,1
6235,15,2,476,1
6236,15,1,404,1
6237,15,2,703,1
6238,15,1,390,1
6239,15,2,481,1
6400,16,2,834,1
6401,16,1,451,1
6402,16,2,476,1
6403,16,1,347,1
6404,16,1,400,1
6405,16,2,475,1
6406,16,2,531,1
6407,16,1,416,1
6408,16,1,370,1
6409,16,1,382,1
6410,16,2,489,0
6411,16,2,613,1
6412,16,1,479,1
6413,16,2,559,1
6414,16,2,395,1
6415,16,1,438,1
6416,16,1,455,1
6417,16,1,432,1
6418,16,1,441,1
6419,16,2,451,1
6420,16,1,483,1
6421,16,2,419,1
6422,16,1,517,1
6423,16,2,418,1
6424,16,2,476,1
6425,16,1,459,1
6426,16,1,547,1
6427,16,2,632,1
6428,16,2,473,1
6429,16,2,457,1
6430,16,1,506,1
6431,16,2,521,1
6528,16,2,621,1
6529,16,1,423,1
6530,16,2,489,1
6531,16,1,392,1
6532,16,2,427,1
6533,16,1,373,1
6534,16,2,537,1
6535,16,1,342,1
6536,16,1,403,1
6537,16,1,406,1
6538,16,2,393,1
6539,16,2,396,1
6540,16,1,399,1
6541,16,1,361,1
6542,16,2,349,0
6543,16,1,477,1
6544,16,2,429,1
6545,16,2,486,1
6546,16,1,445,1
6547,16,1,462,1
6548,16,1,502,1
6549,16,1,461,1
6550,16,1,349,1
6551,16,2,330,1
6552,16,1,383,1
6553,16,2,418,1
6554,16,2,532,1
6555,16,1,425,1
6556,16,2,371,0
6557,16,2,500,1
6558,16,2,435,1
6559,16,2,548,1
6656,16,1,432,1
6657,16,2,546,1
6658,16,2,534,1
6659,16,1,404,1
6660,16,2,430,1
6661,16,2,376,1
6662,16,1,468,1
6663,16,2,612,1
6664,16,1,390,1
6665,16,1,465,1
6666,16,2,433,1
6667,16,2,442,1
6668,16,1,404,1
6669,16,1,342,1
6670,16,1,356,1
6671,16,1,408,1
6672,16,1,363,1
6673,16,1,455,1
6674,16,1,392,1
6675,16,1,323,1
6676,16,2,473,1
6677,16,1,369,1
6678,16,2,461,0
6679,16,2,434,1
6680,16,2,403,1
6681,16,2,454,0
6682,16,2,507,1
6683,16,1,417,1
6684,16,2,419,1
6685,16,1,421,1
6686,16,2,407,1
6687,16,2,378,1
6784,16,1,593,1
6785,16,1,436,1
6786,16,2,525,1
6787,16,1,395,1
6788,16,1,358,1
6789,16,1,434,1
6790,16,2,396,1
6791,16,2,462,1
6792,16,2,518,1
6793,16,2,476,1
6794,16,2,404,1
6795,16,1,366,1
6796,16,1,402,1
6797,16,1,373,1
6798,16,2,441,1
6799,16,2,482,1
6800,16,2,450,1
6801,16,2,442,1
6802,16,1,460,1
6803,16,1,380,1
6804,16,1,423,1
6805,16,2,425,0
6806,16,2,456,1
6807,16,2,520,1
6808,16,2,414,1
6809,16,1,408,1
6810,16,1,419,1
6811,16,2,341,1
6812,16,1,402,1
6813,16,2,549,1
6814,16,1,394,1
6815,16,1,356,1
6912,16,1,492,1
6913,16,1,451,1
6914,16,2,404,1
6915,16,2,470,1
6916,16,2,494,1
6917,16,1,549,1
6918,16,1,466,1
6919,16,2,538,1
6920,16,2,550,1
6921,16,2,483,1
6922,16,2,482,1
6923,16,2,490,1
6924,16,2,537,1
6925,16,1,462,1
6926,16,2,502,1
6927,16,1,509,1
6928,16,1,427,1
6929,16,2,452,1
6930,16,2,445,1
6931,16,2,406,1
6932,16,2,520,1
6933,16,1,430,1
6934,16,2,448,1
6935,16,1,424,1
6936,16,1,386,1
6937,16,1,398,1
6938,16,1,416,1
6939,16,2,426,1
6940,16,1,404,1
6941,16,1,374,1
6942,16,1,434,1
6943,16,1,444,1
7040,16,2,490,1
7041,16,2,465,1
7042,16,1,337,1
7043,16,1,399,1
7044,16,2,441,1
7045,16,2,379,1
7046,16,1,438,1
7047,16,2,375,0
7048,16,1,360,1
7049,16,1,364,1
7050,16,2,544,1
7051,16,1,396,1
7052,16,2,495,1
7053,16,2,478,1
7054,16,1,445,1
7055,16,2,422,1
7056,16,2,592,1
7057,16,1,363,1
7058,16,2,519,1
7059,16,2,429,1
7060,16,1,431,1
7061,16,1,400,1
7062,16,2,467,1
7063,16,2,467,1
7064,16,1,459,1
7065,16,2,411,1
7066,16,1,421,1
7067,16,1,383,1
7068,16,1,418,1
7069,16,2,469,1
7070,16,1,404,1
7071,16,1,406,1
7392,17,1,472,1
7393,17,1,368,1
7394,17,1,532,1
7395,17,2,449,1
7396,17,1,610,1
7397,17,1,388,1
7398,17,1,407,1
7399,17,1,482,1
7400,17,2,505,1
7401,17,2,584,1
7402,17,2,483,1
7403,17,1,363,1
7404,17,2,455,1
7405,17,1,439,1
7406,17,2,905,1
7407,17,2,447,1
7408,17,1,704,1
7409,17,1,831,1
7410,17,1,400,1
7411,17,1,387,1
7412,17,2,606,1
7413,17,2,513,1
7414,17,2,575,1
7415,17,2,691,1
7416,17,2,1586,1
7417,17,2,422,1
7418,17,2,1248,1
7419,17,1,425,1
7420,17,2,483,1
7421,17,2,442,1
7422,17,1,788,1
7423,17,1,511,1
7520,17,1,746,1
7521,17,2,487,1
7522,17,2,1238,1
7523,17,2,480,1
7524,17,2,639,1
7525,17,1,376,1
7526,17,2,388,1
7527,17,2,439,1
7528,17,1,368,1
7529,17,1,412,1
7530,17,1,614,1
7531,17,2,544,1
7532,17,1,389,1
7533,17,1,2064,0
7534,17,1,669,0
7535,17,2,778,1
7536,17,1,380,1
7537,17,2,656,1
7538,17,1,489,1
7539,17,2,624,1
7540,17,1,834,1
7541,17,1,587,1
7542,17,2,535,1
7543,17,2,460,1
7544,17,1,452,1
7545,17,1,461,1
7546,17,2,869,1
7547,17,2,893,1
7548,17,1,556,1
7549,17,1,673,1
7550,17,2,529,1
7551,17,2,558,1
7648,17,2,1413,1
7649,17,2,440,1
7650,17,1,401,1
7651,17,1,420,1
7652,17,1,446,1
7653,17,2,510,1
7654,17,2,1172,1
7655,17,1,369,1
7656,17,1,389,1
7657,17,1,680,1
7658,17,2,519,1
7659,17,1,909,1
7660,17,1,436,1
7661,17,2,781,1
7662,17,2,704,1
7663,17,2,471,1
7664,17,1,599,1
7665,17,2,434,1
7666,17,2,1531,1
7667,17,2,369,1
7668,17,1,397,1
7669,17,1,408,1
7670,17,2,490,1
7671,17,2,522,1
7672,17,1,464,1
7673,17,2,456,1
7674,17,1,432,1
7675,17,1,442,1
7676,17,2,1379,1
7677,17,2,535,1
7678,17,1,1036,1
7679,17,1,438,1
7776,17,2,1285,1
7777,17,2,524,1
7778,17,1,434,1
7779,17,1,708,1
7780,17,1,498,1
7781,17,2,593,1
7782,17,1,428,1
7783,17,2,509,1
7784,17,2,452,1
7785,17,1,477,1
7786,17,2,844,1
7787,17,2,869,1
7788,17,1,445,1
7789,17,1,710,1
7790,17,1,452,1
7791,17,1,1572,1
7792,17,1,377,1
7793,17,2,516,1
7794,17,2,626,1
7795,17,1,596,0
7796,17,1,1338,1
7797,17,1,472,1
7798,17,2,464,1
7799,17,2,560,1
7800,17,2,708,1
7801,17,1,387,1
7802,17,2,486,1
7803,17,1,701,1
7804,17,2,628,1
7805,17,2,670,1
7806,17,2,686,1
7807,17,1,437,1
7904,17,2,912,1
7905,17,2,445,1
7906,17,1,390,1
7907,17,2,489,1
7908,17,2,928,1
7909,17,2,606,1
7910,17,1,617,1
7911,17,1,411,1
7912,17,2,557,1
7913,17,1,369,1
7914,17,1,405,1
7915,17,2,440,1
7916,17,1,657,1
7917,17,2,418,1
7918,17,2,460,1
7919,17,1,492,1
7920,17,2,516,1
7921,17,1,394,1
7922,17,2,412,1
7923,17,1,342,1
7924,17,1,676,1
7925,17,1,380,1
7926,17,1,1223,1
7927,17,2,465,1
7928,17,1,1009,1
7929,17,2,491,1
7930,17,1,435,1
7931,17,2,492,0
7932,17,2,640,1
7933,17,2,457,1
7934,17,1,794,1
7935,17,1,805,1
8032,17,2,1075,1
8033,17,1,420,1
8034,17,2,734,1
8035,17,1,443,1
8036,17,2,1012,1
8037,17,2,526,1
8038,17,1,620,1
8039,17,1,566,1
8040,17,1,418,1
8041,17,2,756,1
8042,17,1,465,1
8043,17,2,1433,1
8044,17,2,674,1
8045,17,1,619,0
8046,17,1,729,1
8047,17,2,519,1
8048,17,1,621,0
8049,17,2,643,1
8050,17,1,420,1
8051,17,1,454,1
8052,17,2,479,1
8053,17,1,518,1
8054,17,2,708,1
8055,17,2,458,1
8056,17,1,434,1
8057,17,2,1324,1
8058,17,1,474,1
8059,17,1,442,1
8060,17,2,803,1
8061,17,1,502,1
8062,17,2,589,1
8063,17,2,504,1
8224,18,2,662,1
8225,18,2,470,1
8226,18,2,374,1
8227,18,1,506,1
8228,18,1,521,1
8229,18,1,407,1
8230,18,1,418,1
8231,18,1,428,1
8232,18,2,549,1
8233,18,2,490,1
8234,18,1,425,1
8235,18,2,459,1
8236,18,2,460,1
8237,18,1,332,1
8238,18,2,473,1
8239,18,2,473,1
8240,18,1,393,1
8241,18,2,564,1
8242,18,2,472,1
8243,18,2,368,1
8244,18,1,372,1
8245,18,1,384,1
8246,18,1,347,1
8247,18,1,448,1
8248,18,2,456,1
8249,18,2,393,1
8250,18,2,500,1
8251,18,1,451,1
8252,18,1,363,1
8253,18,2,375,1
8254,18,1,419,1
8255,18,1,373,1
8352,18,2,435,1
8353,18,2,373,1
8354,18,2,353,1
8355,18,1,341,1
8356,18,2,363,0
8357,18,1,451,1
8358,18,1,516,1
8359,18,2,386,1
8360,18,1,453,1
8361,18,2,534,1
8362,18,2,507,1
8363,18,1,394,1
8364,18,2,436,1
8365,18,2,438,1
8366,18,1,335,1
8367,18,2,372,1
8368,18,1,488,1
8369,18,2,408,1
8370,18,2,378,1
8371,18,1,358,1
8372,18,2,362,1
8373,18,2,334,1
8374,18,1,372,1
8375,18,1,376,1
8376,18,1,404,1
8377,18,2,686,1
8378,18,1,358,1
8379,18,1,354,1
8380,18,1,510,1
8381,18,2,540,1
8382,18,1,377,1
8383,18,1,509,1
8480,18,2,551,1
8481,18,2,372,1
8482,18,2,368,1
8483,18,1,364,1
8484,18,1,440,1
8485,18,1,457,1
8486,18,1,370,1
8487,18,2,342,1
8488,18,2,339,1
8489,18,2,448,1
8490,18,2,617,1
8491,18,1,347,1
8492,18,2,408,1
8493,18,2,442,1
8494,18,1,435,1
8495,18,1,460,1
8496,18,2,404,1
8497,18,1,359,1
8498,18,2,355,1
8499,18,1,392,1
8500,18,1,355,1
8501,18,1,496,1
8502,18,2,518,1
8503,18,1,388,1
8504,18,1,360,1
8505,18,1,444,1
8506,18,1,372,1
8507,18,2,464,1
8508,18,1,472,1
8509,18,2,424,1
8510,18,2,378,1
8511,18,2,542,1
8608,18,2,399,1
8609,18,2,370,0
8610,18,1,458,1
8611,18,2,491,1
8612,18,1,410,1
8613,18,2,436,1
8614,18,2,454,1
8615,18,1,479,1
8616,18,1,422,1
8617,18,2,432,1
8618,18,1,433,1
8619,18,1,363,1
8620,18,2,847,1
8621,18,2,487,1
8622,18,1,343,1
8623,18,2,387,1
8624,18,2,463,1
8625,18,2,567,1
8626,18,1,355,1
8627,18,1,439,1
8628,18,2,401,1
8629,18,1,403,1
8630,18,1,550,1
8631,18,1,395,1
8632,18,2,965,1
8633,18,1,418,1
8634,18,2,436,1
8635,18,1,445,1
8636,18,1,414,1
8637,18,2,488,1
8638,18,2,487,1
8639,18,1,470,1
8736,18,1,361,1
8737,18,1,389,1
8738,18,2,464,1
8739,18,2,488,1
8740,18,2,431,1
8741,18,2,513,1
8742,18,2,447,1
8743,18,2,423,1
8744,18,1,433,1
8745,18,2,443,1
8746,18,1,411,1
8747,18,2,557,1
8748,18,2,962,1
8749,18,1,374,1
8750,18,1,378,1
8751,18,1,398,1
8752,18,1,464,1
8753,18,1,368,1
8754,18,1,380,1
8755,18,2,456,1
8756,18,2,464,1
8757,18,1,504,1
8758,18,2,431,1
8759,18,2,552,1
8760,18,1,437,1
8761,18,2,438,1
8762,18,1,424,1
8763,18,2,458,1
8764,18,1,362,1
8765,18,2,438,1
8766,18,1,416,1
8767,18,1,410,1
8864,18,2,448,1
8865,18,2,393,1
8866,18,2,404,1
8867,18,2,487,1
8868,18,2,470,1
8869,18,1,446,1
8870,18,2,487,1
8871,18,2,398,1
8872,18,2,400,1
8873,18,1,410,1
8874,18,2,596,1
8875,18,1,439,1
8876,18,2,440,1
8877,18,1,418,1
8878,18,2,460,1
8879,18,1,404,1
8880,18,1,382,1
8881,18,2,490,1
8882,18,1,385,1
8883,18,2,388,1
8884,18,2,480,1
8885,18,1,391,1
8886,18,1,434,1
8887,18,1,380,1
8888,18,1,367,1
8889,18,2,427,1
8890,18,1,380,1
8891,18,1,408,1
8892,18,2,402,1
8893,18,1,413,1
8894,18,1,351,1
8895,18,1,380,1
9152,19,2,388,1
9153,19,2,455,1
9154,19,2,480,1
9155,19,1,407,1
9156,19,1,410,1
9157,19,1,372,1
9158,19,2,552,1
9159,19,1,389,1
9160,19,2,432,1
9161,19,2,449,1
9162,19,2,434,1
9163,19,1,411,1
9164,19,1,381,1
9165,19,1,377,1
9166,19,2,596,1
9167,19,1,399,1
9168,19,1,353,1
9169,19,1,374,1
9170,19,2,514,1
9171,19,1,432,1
9172,19,2,457,1
9173,19,2,410,0
9174,19,2,496,1
9175,19,1,399,1
9176,19,1,434,1
9177,19,2,419,1
9178,19,2,405,1
9179,19,1,392,1
9180,19,2,435,1
9181,19,1,380,1
9182,19,2,496,1
9183,19,1,438,1
9280,19,2,572,1
9281,19,1,472,1
9282,19,1,488,1
9283,19,1,439,1
9284,19,1,400,1
9285,19,2,395,1
9286,19,1,422,1
9287,19,1,504,1
9288,19,1,430,1
9289,19,2,488,1
9290,19,1,535,1
9291,19,1,380,1
9292,19,2,376,1
9293,19,2,388,1
9294,19,1,383,1
9295,19,1,386,1
9296,19,2,406,1
9297,19,2,400,0
9298,19,2,495,1
9299,19,2,382,1
9300,19,2,377,1
9301,19,1,365,1
9302,19,2,361,1
9303,19,2,405,0
9304,19,1,500,1
9305,19,2,603,1
9306,19,2,477,1
9307,19,2,493,1
9308,19,1,492,1
9309,19,1,451,1
9310,19,2,500,1
9311,19,1,459,1
9408,19,2,616,1
9409,19,2,514,1
9410,19,2,440,1
9411,19,1,441,1
9412,19,2,546,1
9413,19,1,495,1
9414,19,1,470,1
9415,19,1,494,1
9416,19,2,516,1
9417,19,2,490,1
9418,19,1,514,1
9419,19,1,432,1
9420,19,1,384,1
9421,19,2,580,1
9422,19,2,456,1
9423,19,2,559,1
9424,19,2,492,1
9425,19,2,467,1
9426,19,2,475,1
9427,19,2,483,1
9428,19,1,386,1
9429,19,1,510,1
9430,19,2,516,1
9431,19,1,466,1
9432,19,1,482,1
9433,19,1,441,1
9434,19,1,418,1
9435,19,2,436,1
9436,19,1,366,1
9437,19,1,402,1
9438,19,1,436,1
9439,19,2,502,1
9536,19,1,522,1
9537,19,2,776,1
9538,19,1,475,1
9539,19,2,411,1
9540,19,2,405,1
9541,19,2,392,1
9542,19,1,467,1
9543,19,1,379,1
9544,19,1,447,1
9545,19,1,455,1
9546,19,1,448,1
9547,19,1,425,1
9548,19,1,379,1
9549,19,2,494,1
9550,19,2,421,1
9551,19,1,415,1
9552,19,2,489,1
9553,19,1,432,1
9554,19,1,361,1
9555,19,2,389,0
9556,19,1,461,1
9557,19,2,381,1
9558,19,2,512,1
9559,19,2,486,1
9560,19,2,502,1
9561,19,1,508,1
9562,19,2,411,1
9563,19,2,565,1
9564,19,2,553,1
9565,19,2,390,1
9566,19,1,425,1
9567,19,1,419,1
9664,19,2,473,1
9665,19,2,537,1
9666,19,1,518,1
9667,19,1,468,1
9668,19,1,428,1
9669,19,2,606,1
9670,19,2,520,1
9671,19,2,542,1
9672,19,2,484,1
9673,19,2,395,1
9674,19,2,614,1
9675,19,2,512,1
9676,19,1,470,1
9677,19,2,510,1
9678,19,1,596,1
9679,19,1,663,1
9680,19,1,479,1
9681,19,1,518,1
9682,19,2,476,1
9683,19,2,524,1
9684,19,2,474,1
9685,19,1,490,1
9686,19,1,433,1
9687,19,1,427,1
9688,19,2,468,1
9689,19,2,476,1
9690,19,1,500,1
9691,19,1,483,1
9692,19,1,450,1
9693,19,2,475,1
9694,19,1,475,1
9695,19,1,499,1
9792,19,1,439,1
9793,19,2,440,0
9794,19,1,454,1
9795,19,2,535,1
9796,19,2,548,1
9797,19,2,465,1
9798,19,1,537,1
9799,19,2,670,1
9800,19,1,486,1
9801,19,2,470,1
9802,19,2,478,1
9803,19,2,525,1
9804,19,1,523,1
9805,19,2,513,1
9806,19,2,519,1
9807,19,1,477,1
9808,19,2,524,1
9809,19,2,450,1
9810,19,1,443,1
9811,19,1,612,1
9812,19,2,582,1
9813,19,2,425,1
9814,19,1,651,1
9815,19,1,428,1
9816,19,1,429,1
9817,19,2,439,1
9818,19,1,480,1
9819,19,2,494,1
9820,19,1,453,1
9821,19,1,430,1
9822,19,1,511,1
9823,19,1,469,1
10016,2,2,575,1
10017,2,2,379,1
10018,2,2,414,1
10019,2,1,424,1
10020,2,1,426,1
10021,2,1,380,1
10022,2,2,415,1
10023,2,1,345,1
10024,2,1,438,1
10025,2,2,335,0
10026,2,1,521,1
10027,2,1,431,1
10028,2,1,400,1
10029,2,1,411,1
10030,2,2,477,1
10031,2,2,492,1
10032,2,2,484,1
10033,2,1,475,1
10034,2,1,427,1
10035,2,2,453,1
10036,2,2,533,1
10037,2,1,523,1
10038,2,2,481,1
10039,2,2,511,1
10040,2,1,421,1
10041,2,2,423,1
10042,2,2,465,1
10043,2,2,465,1
10044,2,1,425,1
10045,2,2,419,1
10046,2,1,389,1
10047,2,1,432,1
10144,2,1,355,1
10145,2,1,383,1
10146,2,2,371,1
10147,2,1,471,1
10148,2,2,495,1
10149,2,1,429,1
10150,2,2,455,1
10151,2,1,407,1
10152,2,1,418,1
10153,2,2,444,1
10154,2,2,477,1
10155,2,2,420,1
10156,2,2,462,1
10157,2,1,549,1
10158,2,2,434,1
10159,2,2,435,1
10160,2,1,389,1
10161,2,2,416,1
10162,2,1,386,1
10163,2,1,389,1
10164,2,1,369,1
10165,2,2,445,1
10166,2,2,413,1
10167,2,2,431,1
10168,2,1,385,1
10169,2,1,356,1
10170,2,1,393,1
10171,2,1,331,1
10172,2,2,393,0
10173,2,1,424,1
10174,2,2,482,1
10175,2,2,418,1
10272,2,1,487,1
10273,2,2,438,1
10274,2,2,376,1
10275,2,2,388,0
10276,2,1,435,1
10277,2,2,468,1
10278,2,1,436,1
10279,2,2,509,1
10280,2,2,499,1
10281,2,1,458,1
10282,2,2,451,1
10283,2,2,499,1
10284,2,1,434,1
10285,2,1,427,1
10286,2,1,437,1
10287,2,2,462,1
10288,2,1,454,1
10289,2,2,479,1
10290,2,1,470,1
10291,2,1,486,1
10292,2,1,365,1
10293,2,1,417,1
10294,2,1,459,1
10295,2,1,443,1
10296,2,2,460,1
10297,2,1,388,1
10298,2,2,623,1
10299,2,2,394,1
10300,2,2,380,1
10301,2,1,464,1
10302,2,2,480,1
10303,2,2,407,1
10400,2,1,413,1
10401,2,2,407,1
10402,2,1,385,1
10403,2,2,477,1
10404,2,1,332,1
10405,2,2,377,1
10406,2,1,373,1
10407,2,2,417,1
10408,2,2,419,1
10409,2,2,493,1
10410,2,1,372,1
10411,2,2,424,1
10412,2,2,386,1
10413,2,2,469,1
10414,2,2,373,1
10415,2,1,393,1
10416,2,1,348,1
10417,2,1,409,1
10418,2,1,403,1
10419,2,2,374,1
10420,2,1,394,1
10421,2,2,397,1
10422,2,1,471,1
10423,2,1,446,1
10424,2,2,383,1
10425,2,2,426,1
10426,2,1,428,1
10427,2,2,461,1
10428,2,1,445,1
10429,2,1,390,1
10430,2,2,457,1
10431,2,1,450,1
10528,2,1,460,1
10529,2,2,420,0
10530,2,1,466,1
10531,2,1,434,1
10532,2,1,412,1
10533,2,2,438,1
10534,2,2,383,1
10535,2,1,402,1
10536,2,2,525,1
10537,2,1,443,1
10538,2,1,412,1
10539,2,2,446,1
10540,2,1,421,1
10541,2,2,479,1
10542,2,2,439,1
10543,2,1,480,1
10544,2,2,432,1
10545,2,2,425,1
10546,2,1,355,1
10547,2,2,416,1
10548,2,1,490,1
10549,2,1,393,1
10550,2,2,492,1
10551,2,1,355,1
10552,2,2,472,1
10553,2,2,464,1
10554,2,1,424,1
10555,2,2,410,1
10556,2,2,492,1
10557,2,2,523,1
10558,2,1,441,1
10559,2,1,394,1
10656,2,2,461,1
10657,2,2,389,1
10658,2,1,504,1
10659,2,1,374,1
10660,2,1,410,1
10661,2,1,380,1
10662,2,1,480,1
10663,2,2,407,1
10664,2,1,410,1
10665,2,2,436,1
10666,2,1,413,1
10667,2,2,447,1
10668,2,2,424,1
10669,2,2,458,1
10670,2,1,474,1
10671,2,2,547,1
10672,2,2,423,1
10673,2,2,401,1
10674,2,2,428,1
10675,2,1,469,1
10676,2,1,445,1
10677,2,1,358,1
10678,2,2,427,1
10679,2,1,436,1
10680,2,1,389,1
10681,2,2,481,1
10682,2,1,456,1
10683,2,2,537,1
10684,2,2,414,1
10685,2,1,368,1
10686,2,2,452,1
10687,2,1,405,1
10880,20,2,881,1
10881,20,1,448,1
10882,20,1,505,1
10883,20,1,415,1
10884,20,1,449,1
10885,20,2,434,1
10886,20,2,484,1
10887,20,2,507,1
10888,20,2,442,1
10889,20,2,395,1
10890,20,2,510,1
10891,20,1,420,1
10892,20,2,494,1
10893,20,2,428,1
10894,20,2,470,1
10895,20,1,366,1
10896,20,1,466,1
10897,20,1,482,1
10898,20,1,353,1
10899,20,2,358,1
10900,20,1,490,1
10901,20,1,418,1
10902,20,2,388,1
10903,20,2,447,1
10904,20,2,456,1
10905,20,1,448,1
10906,20,1,473,1
10907,20,1,609,1
10908,20,1,404,1
10909,20,2,454,1
10910,20,2,391,1
10911,20,1,410,1
11008,20,1,459,1
11009,20,2,476,1
11010,20,1,508,1
11011,20,1,475,1
11012,20,1,491,1
11013,20,1,434,1
11014,20,2,476,1
11015,20,2,500,1
11016,20,2,466,1
11017,20,1,609,1
11018,20,2,507,1
11019,20,2,418,1
11020,20,2,516,1
11021,20,1,394,1
11022,20,1,525,1
11023,20,2,459,1
11024,20,2,475,1
11025,20,1,403,1
11026,20,1,414,1
11027,20,2,384,1
11028,20,1,379,1
11029,20,2,471,1
11030,20,2,423,1
11031,20,1,377,1
11032,20,1,500,1
11033,20,2,467,1
11034,20,1,339,1
11035,20,2,384,1
11036,20,2,435,1
11037,20,1,381,1
11038,20,1,488,1
11039,20,2,407,1
11136,20,1,636,1
11137,20,1,389,1
11138,20,2,561,1
11139,20,1,341,1
11140,20,1,386,1
11141,20,1,357,1
11142,20,1,362,1
11143,20,1,486,1
11144,20,1,381,1
11145,20,1,376,1
11146,20,2,412,1
11147,20,2,470,1
11148,20,2,438,1
11149,20,2,471,1
11150,20,1,535,1
11151,20,1,357,1
11152,20,1,441,1
11153,20,2,459,1
11154,20,2,387,1
11155,20,1,334,1
11156,20,1,324,1
11157,20,2,410,1
11158,20,1,420,1
11159,20,2,366,1
11160,20,2,458,1
11161,20,2,418,1
11162,20,2,420,1
11163,20,2,358,1
11164,20,2,467,1
11165,20,1,427,1
11166,20,2,372,1
11167,20,2,416,1
11264,20,2,599,1
11265,20,1,450,1
11266,20,2,467,1
11267,20,1,499,1
11268,20,1,449,1
11269,20,2,506,1
11270,20,2,465,1
11271,20,2,425,1
11272,20,2,539,1
11273,20,2,408,1
11274,20,1,411,1
11275,20,1,389,1
11276,20,1,432,1
11277,20,1,418,1
11278,20,1,508,1
11279,20,1,434,1
11280,20,2,420,1
11281,20,1,454,1
11282,20,2,462,1
11283,20,2,470,1
11284,20,1,382,1
11285,20,2,378,1
11286,20,1,437,1
11287,20,2,454,1
11288,20,2,462,1
11289,20,1,431,1
11290,20,2,471,1
11291,20,1,415,1
11292,20,2,409,1
11293,20,1,387,1
11294,20,2,391,1
11295,20,1,418,1
11392,20,2,551,1
11393,20,1,372,1
11394,20,1,432,1
11395,20,2,545,1
11396,20,2,494,1
11397,20,1,388,1
11398,20,1,400,1
11399,20,2,386,1
11400,20,2,470,1
11401,20,2,494,1
11402,20,2,532,1
11403,20,1,442,1
11404,20,1,402,1
11405,20,1,437,1
11406,20,2,446,1
11407,20,2,519,1
11408,20,2,453,1
11409,20,1,405,1
11410,20,2,424,1
11411,20,2,426,1
11412,20,2,491,1
11413,20,2,419,1
11414,20,1,493,1
11415,20,1,395,1
11416,20,1,414,1
11417,20,1,344,1
11418,20,1,357,1
11419,20,2,401,1
11420,20,1,396,1
11421,20,2,351,1
11422,20,1,427,1
11423,20,1,477,1
11520,20,2,564,1
11521,20,2,448,1
11522,20,2,400,1
11523,20,2,363,1
11524,20,1,391,1
11525,20,1,394,1
11526,20,1,341,1
11527,20,1,354,1
11528,20,2,415,0
11529,20,2,541,1
11530,20,2,467,1
11531,20,1,539,1
11532,20,2,432,1
11533,20,2,434,1
11534,20,1,419,1
11535,20,2,453,1
11536,20,1,438,1
11537,20,1,439,1
11538,20,1,472,1
11539,20,1,464,1
11540,20,1,480,1
11541,20,1,408,1
11542,20,2,458,1
11543,20,2,555,1
11544,20,2,424,1
11545,20,2,490,1
11546,20,1,457,1
11547,20,2,450,1
11548,20,1,458,1
11549,20,2,395,1
11550,20,1,422,1
11551,20,1,488,1
11872,21,1,703,1
11873,21,2,526,1
11874,21,1,476,1
11875,21,2,460,1
11876,21,1,460,1
11877,21,1,452,1
11878,21,2,413,1
11879,21,2,543,1
11880,21,2,556,1
11881,21,2,473,1
11882,21,2,409,1
11883,21,1,564,0
11884,21,1,588,1
11885,21,1,439,1
11886,21,2,536,1
11887,21,1,613,1
11888,21,1,439,1
11889,21,2,457,1
11890,21,1,489,1
11891,21,1,417,1
11892,21,2,587,1
11893,21,2,486,1
11894,21,1,445,1
11895,21,1,422,1
11896,21,2,376,1
11897,21,2,411,1
11898,21,2,677,1
11899,21,1,533,1
11900,21,2,474,1
11901,21,1,426,1
11902,21,1,387,1
