TrialIndex,Subject,Congruence,ResponseTime,Correct
6008,15,2,378,1
6009,15,1,429,1
6010,15,2,431,1
6011,15,2,383,1
6012,15,2,482,1
6013,15,2,442,1
6014,15,2,467,1
6015,15,1,403,1
6112,15,2,659,1
6113,15,1,483,1
6114,15,2,435,1
6115,15,1,372,1
6116,15,1,360,1
6117,15,1,388,1
6118,15,1,335,1
6119,15,2,501,1
6120,15,2,427,1
6121,15,1,477,1
6122,15,1,500,1
6123,15,1,539,1
6124,15,2,360,0
6125,15,1,401,1
6126,15,2,395,1
6127,15,2,358,1
6128,15,2,435,1
6129,15,2,420,1
6130,15,1,558,1
6131,15,1,395,1
6132,15,2,381,1
6133,15,2,369,1
6134,15,1,469,1
6135,15,1,389,1
6136,15,2,432,1
6137,15,2,489,1
6138,15,1,345,1
6139,15,2,373,1
6140,15,2,337,0
6141,15,2,379,1
6142,15,1,438,1
6143,15,1,400,1
6240,15,1,992,1
6241,15,1,363,1
6242,15,1,423,1
6243,15,2,473,1
6244,15,2,521,1
6245,15,2,455,1
6246,15,1,392,1
6247,15,2,459,1
6248,15,1,452,1
6249,15,2,389,1
6250,15,1,439,1
6251,15,2,504,1
6252,15,2,503,1
6253,15,1,630,1
6254,15,2,463,1
6255,15,1,567,1
6256,15,1,411,1
6257,15,2,525,1
6258,15,2,371,0
6259,15,1,372,1
6260,15,1,464,1
6261,15,2,496,1
6262,15,1,502,1
6263,15,1,429,1
6264,15,1,550,1
6265,15,1,531,1
6266,15,2,424,1
6267,15,2,386,1
6268,15,2,374,1
6269,15,2,426,1
6270,15,2,484,1
6271,15,1,395,1
6432,16,1,523,1
6433,16,1,361,1
6434,16,2,421,1
6435,16,1,303,1
6436,16,2,405,1
6437,16,2,496,1
6438,16,1,495,1
6439,16,1,517,1
6440,16,1,435,1
6441,16,2,469,1
6442,16,2,573,1
6443,16,2,417,1
6444,16,2,435,1
6445,16,2,380,1
6446,16,1,423,1
6447,16,1,425,1
6448,16,1,419,1
6449,16,1,325,1
6450,16,2,403,1
6451,16,2,446,1
6452,16,1,415,0
6453,16,1,445,1
6454,16,1,414,1
6455,16,2,480,1
6456,16,1,439,1
6457,16,2,409,1
6458,16,2,451,1
6459,16,2,404,1
6460,16,2,463,1
6461,16,1,463,1
6462,16,1,407,1
6463,16,2,497,1
6560,16,2,457,1
6561,16,2,433,1
6562,16,2,387,1
6563,16,1,414,0
6564,16,2,453,1
6565,16,2,549,1
6566,16,2,490,1
6567,16,2,409,1
6568,16,1,588,1
6569,16,2,503,1
6570,16,1,462,1
6571,16,1,446,1
6572,16,1,495,1
6573,16,1,421,1
6574,16,2,463,1
6575,16,2,431,1
6576,16,2,473,1
6577,16,1,545,1
6578,16,1,405,1
6579,16,2,456,1
6580,16,2,433,1
6581,16,1,482,1
6582,16,1,617,1
6583,16,2,468,1
6584,16,1,452,1
6585,16,1,492,1
6586,16,1,420,1
6587,16,2,470,1
6588,16,1,438,1
6589,16,1,431,1
6590,16,1,456,1
6591,16,2,465,1
6688,16,1,426,1
6689,16,1,451,1
6690,16,2,468,1
6691,16,1,452,1
6692,16,1,413,1
6693,16,2,415,1
6694,16,2,537,1
6695,16,1,566,1
6696,16,2,618,1
6697,16,2,444,1
6698,16,1,493,1
6699,16,2,419,1
6700,16,1,525,1
6701,16,1,587,1
6702,16,1,399,1
6703,16,2,457,1
6704,16,2,466,1
6705,16,2,426,1
6706,16,1,427,1
6707,16,2,413,1
6708,16,2,383,1
6709,16,2,442,1
6710,16,2,395,1
6711,16,1,478,1
6712,16,2,493,1
6713,16,1,468,1
6714,16,2,428,1
6715,16,2,381,1
6716,16,1,481,1
6717,16,1,424,1
6718,16,1,410,1
6719,16,1,420,1
6816,16,2,440,1
6817,16,2,480,1
6818,16,1,480,0
6819,16,1,515,1
6820,16,1,529,1
6821,16,1,511,1
6822,16,2,525,1
6823,16,2,419,1
6824,16,2,517,1
6825,16,1,483,0
6826,16,1,503,1
6827,16,2,445,1
6828,16,1,390,1
6829,16,2,441,1
6830,16,1,451,1
6831,16,2,539,1
6832,16,2,393,1
6833,16,1,443,1
6834,16,1,500,1
6835,16,2,467,1
6836,16,1,387,1
6837,16,2,422,1
6838,16,2,400,1
6839,16,2,411,1
6840,16,1,365,1
6841,16,2,417,1
6842,16,1,379,1
6843,16,2,430,1
6844,16,1,431,1
6845,16,1,353,1
6846,16,1,445,1
6847,16,2,454,1
6944,16,2,434,1
6945,16,1,515,1
6946,16,2,457,1
6947,16,2,474,1
6948,16,1,442,1
6949,16,2,371,1
6950,16,1,463,1
6951,16,2,415,1
6952,16,2,377,1
6953,16,1,356,1
6954,16,2,369,1
6955,16,1,381,1
6956,16,2,416,1
6957,16,2,410,1
6958,16,1,468,1
6959,16,1,436,1
6960,16,2,470,1
6961,16,2,358,1
6962,16,1,362,1
6963,16,2,446,1
6964,16,2,487,1
6965,16,1,438,1
6966,16,2,432,1
6967,16,1,513,1
6968,16,1,375,1
6969,16,1,435,1
6970,16,1,340,1
6971,16,2,442,1
6972,16,1,355,1
6973,16,1,359,1
6974,16,2,507,1
6975,16,1,322,1
7072,16,1,478,1
7073,16,2,461,1
7074,16,1,381,1
7075,16,1,408,1
7076,16,2,395,0
7077,16,2,434,1
7078,16,1,372,1
7079,16,1,504,1
7080,16,1,494,1
7081,16,2,333,0
7082,16,2,431,1
7083,16,2,464,1
7084,16,1,544,1
7085,16,1,669,1
7086,16,2,477,1
7087,16,1,460,1
7088,16,2,484,1
7089,16,1,492,1
7090,16,1,435,1
7091,16,2,468,1
7092,16,2,492,1
7093,16,2,428,1
7094,16,2,373,1
7095,16,2,401,1
7096,16,2,444,1
7097,16,1,476,1
7098,16,2,500,1
7099,16,1,458,1
7100,16,1,387,1
7101,16,1,398,1
7102,16,2,393,1
7103,16,1,332,1
7360,17,1,625,1
7361,17,1,379,1
7362,17,2,447,0
7363,17,2,812,1
7364,17,1,454,1
7365,17,2,431,1
7366,17,2,544,1
7367,17,2,893,1
7368,17,2,468,1
7369,17,1,484,1
7370,17,1,507,1
7371,17,2,890,1
7372,17,1,937,1
7373,17,2,511,1
7374,17,1,429,1
7375,17,1,1230,1
7376,17,1,624,1
7377,17,1,498,1
7378,17,2,424,1
7379,17,2,378,1
7380,17,2,542,1
7381,17,2,515,1
7382,17,1,441,1
7383,17,2,842,1
7384,17,1,356,1
7385,17,2,609,1
7386,17,1,515,1
7387,17,2,473,1
7388,17,1,472,1
7389,17,2,488,1
7390,17,1,352,1
7391,17,1,476,1
7488,17,1,467,1
7489,17,1,323,1
7490,17,1,473,1
7491,17,1,337,1
7492,17,1,422,1
7493,17,2,416,1
7494,17,1,386,1
7495,17,2,413,1
7496,17,2,439,1
7497,17,2,345,1
7498,17,2,445,1
7499,17,1,542,1
7500,17,1,531,1
7501,17,2,425,1
7502,17,2,411,1
7503,17,1,413,1
7504,17,1,447,1
7505,17,1,495,0
7506,17,2,419,0
7507,17,2,521,1
7508,17,2,463,1
7509,17,1,447,1
7510,17,2,624,1
7511,17,1,442,1
7512,17,1,387,1
7513,17,2,567,1
7514,17,1,483,1
7515,17,2,450,1
7516,17,1,443,1
7517,17,2,539,1
7518,17,2,409,1
7519,17,2,507,1
7616,17,1,490,1
7617,17,1,393,1
7618,17,1,444,1
7619,17,2,453,1
7620,17,1,493,1
7621,17,2,476,1
7622,17,2,996,1
7623,17,2,599,1
7624,17,2,378,1
7625,17,2,397,1
7626,17,2,392,1
7627,17,2,411,1
7628,17,1,509,1
7629,17,2,692,1
7630,17,2,435,1
7631,17,1,820,1
7632,17,2,478,1
7633,17,2,454,1
7634,17,1,478,1
7635,17,1,406,1
7636,17,2,424,1
7637,17,1,434,1
7638,17,1,500,1
7639,17,1,418,1
7640,17,1,372,1
7641,17,1,328,1
7642,17,1,366,1
7643,17,1,305,1
7644,17,2,423,1
7645,17,2,537,1
7646,17,2,415,1
7647,17,1,1121,1
7744,17,1,627,1
7745,17,1,532,1
7746,17,2,522,1
7747,17,2,520,1
7748,17,1,454,1
7749,17,2,446,1
7750,17,1,479,1
7751,17,2,382,1
7752,17,1,402,1
7753,17,2,404,1
7754,17,2,319,1
7755,17,2,365,1
7756,17,1,425,1
7757,17,1,659,1
7758,17,2,1244,1
7759,17,1,437,1
7760,17,1,374,1
7761,17,1,466,1
7762,17,1,402,1
7763,17,1,421,1
7764,17,2,999,1
7765,17,1,481,1
7766,17,2,537,1
7767,17,2,942,1
7768,17,2,428,1
7769,17,2,589,1
7770,17,1,472,1
7771,17,1,376,1
7772,17,2,428,1
7773,17,2,613,0
7774,17,2,380,1
7775,17,1,543,1
7872,17,2,1560,1
7873,17,2,348,1
7874,17,1,321,1
7875,17,1,695,1
7876,17,2,486,1
7877,17,1,445,1
7878,17,2,454,1
7879,17,1,422,1
7880,17,1,384,1
7881,17,1,940,1
7882,17,2,433,1
7883,17,1,411,1
7884,17,2,461,1
7885,17,2,533,1
7886,17,1,426,1
7887,17,1,388,1
7888,17,1,407,1
7889,17,1,554,1
7890,17,2,455,1
7891,17,1,367,1
7892,17,2,379,1
7893,17,1,415,1
7894,17,1,513,1
7895,17,2,471,1
7896,17,2,607,1
7897,17,2,425,1
7898,17,2,995,1
7899,17,2,438,1
7900,17,1,536,1
7901,17,2,517,1
7902,17,2,827,1
7903,17,1,596,1
8000,17,2,487,1
8001,17,2,438,1
8002,17,1,462,1
8003,17,1,406,1
8004,17,1,697,1
8005,17,2,632,1
8006,17,1,409,1
8007,17,1,963,1
8008,17,1,479,1
8009,17,2,519,1
8010,17,2,405,1
8011,17,1,551,1
8012,17,2,500,1
8013,17,2,435,1
8014,17,2,452,1
8015,17,2,549,1
8016,17,2,529,1
8017,17,2,543,1
8018,17,1,396,1
8019,17,1,366,1
8020,17,2,338,0
8021,17,2,396,1
8022,17,2,455,1
8023,17,1,495,1
8024,17,2,510,1
8025,17,1,452,1
8026,17,1,413,1
8027,17,1,479,1
8028,17,1,558,1
8029,17,1,755,1
8030,17,2,408,1
8031,17,1,714,1
8192,18,2,584,1
8193,18,1,427,1
8194,18,2,445,1
8195,18,2,381,1
8196,18,1,345,1
8197,18,1,493,1
8198,18,1,508,1
8199,18,2,531,1
8200,18,1,376,1
8201,18,1,372,1
8202,18,2,392,1
8203,18,2,403,1
8204,18,2,414,1
8205,18,1,544,1
8206,18,1,381,1
8207,18,2,408,1
8208,18,2,387,1
8209,18,1,334,1
8210,18,2,363,1
8211,18,1,494,1
8212,18,1,389,1
8213,18,2,560,1
8214,18,1,404,1
8215,18,2,407,0
8216,18,1,502,1
8217,18,2,589,1
8218,18,2,504,1
8219,18,1,471,1
8220,18,1,423,1
8221,18,2,473,1
8222,18,1,465,1
8223,18,2,473,1
8320,18,2,365,1
8321,18,1,449,1
8322,18,2,426,1
8323,18,2,443,1
8324,18,1,340,1
8325,18,2,313,1
8326,18,1,391,1
8327,18,1,402,1
8328,18,2,309,0
8329,18,2,448,1
8330,18,2,400,1
8331,18,2,403,1
8332,18,1,390,1
8333,18,1,369,1
8334,18,1,397,1
8335,18,1,343,1
8336,18,2,388,1
8337,18,1,423,1
8338,18,1,457,1
8339,18,1,346,1
8340,18,1,399,1
8341,18,2,561,1
8342,18,1,493,1
8343,18,2,420,1
8344,18,2,398,1
8345,18,2,361,1
8346,18,1,309,1
8347,18,1,339,1
8348,18,1,345,1
8349,18,2,477,1
8350,18,2,381,1
8351,18,2,400,1
8448,18,2,472,1
8449,18,2,416,1
8450,18,2,354,1
8451,18,1,431,1
8452,18,1,368,1
8453,18,2,380,1
8454,18,2,407,1
8455,18,2,450,1
8456,18,2,451,1
8457,18,1,475,1
8458,18,1,403,1
8459,18,1,374,1
8460,18,2,322,1
8461,18,1,440,1
8462,18,2,353,1
8463,18,1,334,1
8464,18,2,323,1
8465,18,1,401,1
8466,18,1,340,1
8467,18,2,425,1
8468,18,1,459,1
8469,18,2,452,1
8470,18,1,428,1
8471,18,1,342,1
8472,18,2,427,1
8473,18,2,372,1
8474,18,1,328,1
8475,18,1,326,1
8476,18,1,460,1
8477,18,1,332,1
8478,18,2,393,1
8479,18,2,412,1
8576,18,1,404,1
8577,18,1,334,1
8578,18,2,404,1
8579,18,2,326,1
8580,18,1,412,1
8581,18,1,342,1
8582,18,2,355,1
8583,18,2,360,1
8584,18,2,404,1
8585,18,2,382,0
8586,18,2,406,1
8587,18,1,425,1
8588,18,2,483,1
8589,18,1,546,1
8590,18,2,375,1
8591,18,1,435,1
8592,18,2,460,1
8593,18,2,372,1
8594,18,1,432,1
8595,18,2,441,1
8596,18,2,403,1
8597,18,1,381,1
8598,18,1,425,1
8599,18,1,403,1
8600,18,2,381,1
8601,18,1,393,1
8602,18,1,340,1
8603,18,1,377,1
8604,18,2,405,1
8605,18,1,383,1
8606,18,2,443,1
8607,18,1,404,1
8704,18,2,414,1
8705,18,1,336,1
8706,18,2,382,1
8707,18,2,689,1
8708,18,2,312,1
8709,18,1,358,0
8710,18,1,488,1
8711,18,1,455,1
8712,18,1,440,1
8713,18,2,505,1
8714,18,1,448,1
8715,18,2,360,1
8716,18,2,412,1
8717,18,1,454,1
8718,18,1,471,1
8719,18,1,502,1
8720,18,1,397,1
8721,18,2,431,1
8722,18,1,409,1
8723,18,2,427,1
8724,18,2,509,1
8725,18,2,419,1
8726,18,1,357,1
8727,18,2,466,1
8728,18,2,394,1
8729,18,1,557,1
8730,18,2,393,1
8731,18,1,348,1
8732,18,2,457,1
8733,18,2,385,1
8734,18,1,381,1
8735,18,1,360,1
8832,18,2,443,1
8833,18,1,371,1
8834,18,1,399,1
8835,18,2,490,1
8836,18,1,465,1
8837,18,1,313,1
8838,18,1,359,1
8839,18,1,491,1
8840,18,2,395,1
8841,18,1,445,1
8842,18,1,406,1
8843,18,2,441,1
8844,18,1,418,1
8845,18,2,372,1
8846,18,1,368,1
8847,18,1,444,1
8848,18,2,389,1
8849,18,2,536,1
8850,18,1,405,1
8851,18,1,416,1
8852,18,2,466,1
8853,18,1,394,1
8854,18,1,413,1
8855,18,2,455,1
8856,18,2,447,1
8857,18,2,360,1
8858,18,2,388,1
8859,18,2,463,1
8860,18,2,415,1
8861,18,2,385,1
8862,18,2,389,1
8863,18,1,456,1
9184,19,2,486,1
9185,19,2,445,1
9186,19,1,446,1
9187,19,1,382,1
9188,19,2,418,1
9189,19,2,452,1
9190,19,1,404,1
9191,19,1,335,1
9192,19,1,340,1
9193,19,1,433,1
9194,19,1,435,1
9195,19,2,340,0
9196,19,2,446,1
9197,19,2,367,1
9198,19,1,427,1
9199,19,2,499,1
9200,19,1,386,1
9201,19,1,445,1
9202,19,2,454,1
9203,19,1,446,1
9204,19,2,487,1
9205,19,2,446,1
9206,19,1,439,1
9207,19,2,624,1
9208,19,1,466,1
9209,19,1,474,1
9210,19,2,426,1
9211,19,1,428,1
9212,19,2,413,1
9213,19,2,431,1
9214,19,2,456,1
9215,19,1,497,1
9312,19,2,577,1
9313,19,2,452,1
9314,19,2,493,1
9315,19,1,484,1
9316,19,1,499,1
9317,19,1,466,1
9318,19,1,578,1
9319,19,2,437,1
9320,19,1,527,1
9321,19,1,404,1
9322,19,2,447,1
9323,19,2,455,1
9324,19,1,440,1
9325,19,1,441,1
9326,19,1,483,1
9327,19,2,410,1
9328,19,1,436,1
9329,19,1,501,1
9330,19,2,436,1
9331,19,2,485,1
9332,19,2,509,1
9333,19,2,507,0
9334,19,1,495,1
9335,19,2,493,1
9336,19,2,524,1
9337,19,1,490,1
9338,19,2,553,1
9339,19,1,374,1
9340,19,1,522,1
9341,19,1,568,1
9342,19,2,460,1
9343,19,2,452,1
9440,19,2,452,1
9441,19,2,484,1
9442,19,2,428,1
9443,19,1,413,1
9444,19,1,455,1
9445,19,2,464,1
9446,19,2,464,1
9447,19,1,504,1
9448,19,2,511,1
9449,19,2,437,1
9450,19,2,462,1
9451,19,2,430,1
9452,19,1,527,0
9453,19,2,497,1
9454,19,1,392,1
9455,19,2,387,1
9456,19,1,494,1
9457,19,2,389,1
9458,19,2,560,1
9459,19,1,413,1
9460,19,1,350,1
9461,19,1,411,1
9462,19,2,405,1
9463,19,1,432,1
9464,19,2,553,1
9465,19,2,454,1
9466,19,1,487,1
9467,19,1,478,1
9468,19,1,509,1
9469,19,1,396,1
9470,19,1,407,1
9471,19,1,385,1
9568,19,2,425,1
9569,19,1,427,1
9570,19,1,508,1
9571,19,2,387,1
9572,19,1,510,1
9573,19,1,468,1
9574,19,1,428,1
9575,19,2,469,1
9576,19,2,437,1
9577,19,1,399,1
9578,19,2,377,1
9579,19,2,477,1
9580,19,1,484,1
9581,19,2,419,1
9582,19,2,365,1
9583,19,2,425,1
9584,19,1,435,1
9585,19,1,373,1
9586,19,1,393,1
9587,19,2,452,1
9588,19,1,509,1
9589,19,2,451,1
9590,19,1,444,1
9591,19,1,373,1
9592,19,2,472,1
9593,19,2,664,1
9594,19,2,488,1
9595,19,1,455,1
9596,19,2,424,1
9597,19,1,418,1
9598,19,1,436,1
9599,19,2,381,1
9696,19,1,432,1
9697,19,1,385,1
9698,19,1,340,1
9699,19,1,434,1
9700,19,1,499,1
9701,19,2,410,0
9702,19,2,409,1
9703,19,1,419,1
9704,19,2,516,1
9705,19,1,419,1
9706,19,2,493,1
9707,19,2,443,1
9708,19,1,412,1
9709,19,2,438,1
9710,19,2,399,1
9711,19,2,458,1
9712,19,1,723,1
9713,19,1,425,1
9714,19,2,387,1
9715,19,1,422,1
9716,19,1,392,1
9717,19,2,371,1
9718,19,2,399,1
9719,19,2,378,1
9720,19,2,405,1
9721,19,1,416,1
9722,19,2,402,1
9723,19,1,389,1
9724,19,1,488,1
9725,19,2,375,1
9726,19,1,403,1
9727,19,2,430,1
9824,19,2,454,1
9825,19,2,382,1
9826,19,2,466,1
9827,19,1,386,1
9828,19,1,469,1
9829,19,2,533,1
9830,19,1,442,1
9831,19,1,443,1
9832,19,2,708,1
9833,19,2,635,1
9834,19,2,540,1
9835,19,2,513,1
9836,19,2,527,1
9837,19,1,533,1
9838,19,1,434,1
9839,19,2,515,1
9840,19,1,473,1
9841,19,1,529,1
9842,19,2,487,1
9843,19,2,558,1
9844,19,2,467,1
9845,19,2,563,1
9846,19,1,455,1
9847,19,1,536,1
9848,19,2,541,1
9849,19,1,498,1
9850,19,1,569,1
9851,19,2,517,1
9852,19,1,467,1
9853,19,1,507,1
9854,19,1,490,1
9855,19,1,489,1
9984,2,2,423,1
9985,2,2,345,1
9986,2,1,389,1
9987,2,2,353,1
9988,2,2,453,1
9989,2,2,350,1
9990,2,1,331,1
9991,2,1,296,1
9992,2,2,263,0
9993,2,1,483,1
9994,2,2,450,1
9995,2,2,491,1
9996,2,2,498,1
9997,2,1,441,1
9998,2,1,426,1
9999,2,1,476,1
10000,2,1,476,1
10001,2,1,356,1
10002,2,1,545,1
10003,2,2,389,1
10004,2,1,473,1
10005,2,1,416,1
10006,2,2,506,1
10007,2,2,344,1
10008,2,1,349,1
10009,2,2,354,1
10010,2,1,502,1
10011,2,2,461,1
10012,2,1,373,1
10013,2,2,473,1
10014,2,1,385,1
10015,2,2,388,1
10112,2,2,483,1
10113,2,1,410,1
10114,2,1,443,1
10115,2,1,380,1
10116,2,2,383,1
10117,2,2,450,1
10118,2,1,403,1
10119,2,2,342,1
10120,2,1,371,1
10121,2,1,439,1
10122,2,2,384,1
10123,2,2,380,1
10124,2,1,447,1
10125,2,2,392,1
10126,2,2,459,1
10127,2,1,396,1
10128,2,1,414,1
10129,2,2,520,1
10130,2,1,422,1
10131,2,2,416,1
10132,2,2,418,1
10133,2,1,476,1
10134,2,1,420,1
10135,2,1,390,1
10136,2,1,393,1
10137,2,1,372,1
10138,2,2,344,1
10139,2,2,508,1
10140,2,1,451,1
10141,2,2,404,1
10142,2,2,382,1
10143,2,2,386,1
10240,2,2,483,1
10241,2,2,395,1
10242,2,1,541,1
10243,2,1,443,1
10244,2,2,451,1
10245,2,2,444,1
10246,2,2,493,1
10247,2,2,435,1
10248,2,1,469,1
10249,2,2,421,1
10250,2,1,359,1
10251,2,1,451,1
10252,2,2,428,1
10253,2,1,438,1
10254,2,2,431,1
10255,2,2,464,1
10256,2,1,400,1
10257,2,2,419,1
10258,2,1,533,1
10259,2,1,418,1
10260,2,2,388,1
10261,2,1,384,1
10262,2,1,427,1
10263,2,2,436,1
10264,2,2,414,1
10265,2,2,392,1
10266,2,1,419,1
10267,2,1,421,1
10268,2,1,471,1
10269,2,1,431,1
10270,2,2,488,1
10271,2,1,424,0
10368,2,1,432,1
10369,2,2,362,1
10370,2,2,454,1
10371,2,2,318,1
10372,2,1,348,1
10373,2,1,377,1
10374,2,2,388,0
10375,2,1,396,1
10376,2,2,311,0
10377,2,1,401,1
10378,2,2,428,1
10379,2,1,437,1
10380,2,1,423,1
10381,2,1,425,1
10382,2,2,443,1
10383,2,1,388,0
10384,2,1,444,1
10385,2,2,476,1
10386,2,1,420,1
10387,2,2,486,1
10388,2,2,477,1
10389,2,2,428,1
10390,2,1,510,1
10391,2,2,476,1
10392,2,2,436,1
10393,2,2,493,1
10394,2,2,492,1
10395,2,1,467,1
10396,2,1,459,1
10397,2,1,427,1
10398,2,1,460,1
10399,2,2,508,1
10496,2,1,417,1
10497,2,2,395,1
10498,2,1,477,1
10499,2,1,460,1
10500,2,2,444,1
10501,2,1,372,1
10502,2,1,328,1
10503,2,2,502,1
10504,2,2,388,1
10505,2,1,440,1
10506,2,1,433,1
10507,2,2,418,1
10508,2,2,412,1
10509,2,1,398,1
10510,2,2,417,1
10511,2,1,371,1
10512,2,1,327,1
10513,2,1,356,1
10514,2,2,321,1
10515,2,2,407,1
10516,2,2,386,1
10517,2,2,293,1
10518,2,2,460,1
10519,2,1,356,1
10520,2,2,408,1
10521,2,1,355,1
10522,2,1,360,1
10523,2,2,420,1
10524,2,2,374,1
10525,2,1,442,1
10526,2,1,387,1
10527,2,2,494,1
10624,2,1,427,1
10625,2,2,437,1
10626,2,2,430,1
10627,2,1,375,1
10628,2,1,451,1
10629,2,1,420,1
10630,2,1,606,1
10631,2,2,417,0
10632,2,2,471,1
10633,2,1,391,1
10634,2,2,411,1
10635,2,2,477,1
10636,2,2,372,1
10637,2,1,456,1
10638,2,1,393,1
10639,2,2,395,1
10640,2,2,374,1
10641,2,2,410,1
10642,2,2,468,1
10643,2,1,444,1
10644,2,2,389,1
10645,2,2,416,1
10646,2,1,378,1
10647,2,1,389,1
10648,2,2,473,1
10649,2,1,409,1
10650,2,2,483,1
10651,2,1,459,1
10652,2,2,427,1
10653,2,1,341,1
10654,2,1,378,1
10655,2,1,373,1
10912,20,1,474,1
10913,20,2,442,1
10914,20,2,587,1
10915,20,2,543,1
10916,20,2,539,1
10917,20,1,417,1
10918,20,2,467,1
10919,20,2,435,1
10920,20,1,548,1
10921,20,2,481,1
10922,20,1,400,1
10923,20,2,451,1
10924,20,2,491,1
10925,20,2,523,1
10926,20,1,369,1
10927,20,1,437,1
10928,20,1,398,1
10929,20,2,449,1
10930,20,1,529,1
10931,20,1,407,1
10932,20,1,425,1
10933,20,1,451,1
10934,20,2,412,1
10935,20,2,470,1
10936,20,1,430,1
10937,20,1,495,1
10938,20,2,454,1
10939,20,1,471,1
10940,20,1,407,1
10941,20,2,521,1
10942,20,1,416,1
10943,20,2,474,1
11040,20,2,682,1
11041,20,1,353,1
11042,20,1,342,1
11043,20,2,451,1
11044,20,2,460,1
11045,20,2,460,1
11046,20,2,468,1
11047,20,1,380,1
11048,20,1,439,1
11049,20,1,400,1
11050,20,2,435,1
11051,20,1,396,1
11052,20,1,383,1
11053,20,1,354,1
11054,20,1,367,1
11055,20,2,411,1
11056,20,2,357,0
11057,20,1,382,1
11058,20,1,577,1
11059,20,1,445,1
11060,20,2,526,1
11061,20,2,412,1
11062,20,1,494,1
11063,20,2,604,1
11064,20,2,455,1
11065,20,1,456,1
11066,20,2,440,1
11067,20,2,442,1
11068,20,1,427,1
11069,20,2,452,1
11070,20,1,493,1
11071,20,2,428,1
11168,20,1,442,1
11169,20,1,339,1
11170,20,2,425,1
11171,20,2,379,1
11172,20,1,422,1
11173,20,2,352,1
11174,20,2,340,1
11175,20,2,442,1
11176,20,1,451,1
11177,20,1,404,1
11178,20,2,430,1
11179,20,2,360,1
11180,20,2,348,1
11181,20,1,472,1
11182,20,1,360,1
11183,20,1,396,1
11184,20,2,479,1
11185,20,1,398,1
11186,20,1,337,1
11187,20,2,453,1
11188,20,1,350,0
11189,20,2,495,1
11190,20,2,366,1
11191,20,1,370,1
11192,20,2,382,1
11193,20,1,377,1
11194,20,1,388,1
11195,20,1,544,1
11196,20,2,540,1
11197,20,2,442,1
11198,20,2,435,1
11199,20,1,333,1
11296,20,2,487,1
11297,20,2,423,1
11298,20,2,433,1
11299,20,2,394,1
11300,20,1,445,1
11301,20,1,445,1
11302,20,2,374,1
11303,20,2,394,1
11304,20,1,405,1
11305,20,1,351,1
11306,20,2,436,1
11307,20,1,389,1
11308,20,1,321,1
11309,20,1,359,1
11310,20,2,395,1
11311,20,2,438,1
11312,20,1,359,1
11313,20,1,412,1
11314,20,1,302,1
11315,20,2,396,1
11316,20,2,375,1
11317,20,2,475,1
11318,20,1,483,1
11319,20,1,354,1
11320,20,2,439,1
11321,20,1,432,1
11322,20,1,338,1
11323,20,2,503,1
11324,20,1,414,1
11325,20,2,480,1
11326,20,1,471,1
11327,20,2,407,1
11424,20,1,567,1
11425,20,1,315,1
11426,20,1,369,1
11427,20,2,349,0
11428,20,1,478,1
11429,20,1,357,1
11430,20,1,386,1
11431,20,1,461,1
11432,20,2,469,1
11433,20,2,445,1
11434,20,2,382,1
11435,20,2,489,1
11436,20,2,433,1
11437,20,2,346,1
11438,20,2,343,1
11439,20,1,380,1
11440,20,1,343,1
11441,20,1,348,1
11442,20,2,361,1
11443,20,1,365,1
11444,20,2,473,1
11445,20,1,433,1
11446,20,1,466,1
11447,20,1,346,1
11448,20,1,367,1
11449,20,2,459,1
11450,20,2,395,1
11451,20,2,454,1
11452,20,2,383,1
11453,20,2,474,1
11454,20,1,330,1
11455,20,2,495,1
11552,20,2,493,1
11553,20,2,492,1
11554,20,1,395,1
11555,20,1,326,1
11556,20,1,500,1
11557,20,1,347,1
11558,20,2,447,1
11559,20,2,432,1
11560,20,1,345,1
11561,20,1,350,1
11562,20,1,459,1
11563,20,1,363,1
11564,20,2,455,1
11565,20,1,392,1
11566,20,2,475,1
11567,20,2,419,1
11568,20,2,429,1
11569,20,1,366,1
11570,20,2,442,1
11571,20,1,444,1
11572,20,2,412,1
11573,20,1,382,1
11574,20,2,370,1
11575,20,2,445,1
11576,20,1,461,1
11577,20,2,469,1
11578,20,2,445,1
11579,20,1,374,1
11580,20,2,386,1
11581,20,2,333,1
11582,20,1,371,1
11583,20,1,447,1
11840,21,1,591,1
11841,21,1,402,1
11842,21,2,461,1
11843,21,2,501,1
11844,21,1,652,0
11845,21,1,601,1
11846,21,2,452,1
11847,21,2,564,1
11848,21,1,616,1
11849,21,1,506,1
11850,21,2,553,1
11851,21,1,526,1
11852,21,1,652,1
11853,21,2,548,1
11854,21,1,665,1
11855,21,2,545,1
11856,21,2,502,1
11857,21,2,549,1
11858,21,1,561,0
11859,21,2,626,1
11860,21,2,603,1
11861,21,1,510,1
11862,21,2,628,1
11863,21,2,445,1
11864,21,2,390,1
11865,21,2,489,1
11866,21,1,441,1
11867,21,1,442,1
11868,21,1,611,1
11869,21,1,390,1
11870,21,1,441,1
11871,21,2,498,1
11968,21,1,562,1
11969,21,2,470,1
11970,21,1,390,1
11971,21,2,417,1
11972,21,1,443,1
11973,21,1,380,1
11974,21,2,512,1
11975,21,1,414,1
11976,21,2,448,1
11977,21,2,368,1
11978,21,2,436,1
11979,21,1,430,1
11980,21,2,415,1
